title,price,description,city,views,url,year,mileage,engine_l,fuel,gearbox,car_age,price_per_year,price_per_km,price_z
Hyundai Santa Fe,7300000.0,"2016 г., Б/у кроссовер, 2.4 л, бензин, КПП автомат, с пробегом 92 000 км, черный, металлик, литые диски, тонировка, ве...",Актобе,0,https://kolesa.kz/a/show/204934962?search_id=acf7014723004e316047c63f45a63b16c9cff934&search_type=filter&advert_position=2154,2016.0,92000.0,2.4,petrol,automatic,9.0,811111.1111111111,79.34782608695652,-0.34232884934761665
Hyundai Sonata,14000000.0,"2024 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 31 000 км, белый, металлик, литые диски, тонировка, панорам...",Шымкент,0,https://kolesa.kz/a/show/207291155?search_id=acf7014723004e316047c63f45a63b16c9cff934&search_type=filter&advert_position=2155,2024.0,31000.0,2.5,petrol,automatic,1.0,14000000.0,451.61290322580646,0.06309677990476857
Lexus LX 570 VIP Black Edition,44000000.0,"2019 г., Б/у внедорожник, 5.7 л, бензин, КПП автомат, 55 981 км, белый",Алматы,0,https://kolesa.kz/a/show/206185143?search_id=acf7014723004e316047c63f45a63b16c9cff934&search_type=filter&advert_position=2156,2019.0,55981.0,5.7,petrol,automatic,6.0,7333333.333333333,785.9809578249764,1.8784354183482843
Hyundai Elantra,6000000.0,"2014 г., Б/у седан, 1.6 л, бензин, КПП автомат, 154 000 км",Уральск,0,https://kolesa.kz/a/show/207224303?search_id=acf7014723004e316047c63f45a63b16c9cff934&search_type=filter&advert_position=2157,2014.0,154000.0,1.6,petrol,automatic,11.0,545454.5454545454,38.96103896103896,-0.420993523680169
Toyota Camry,9400000.0,"2012 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 240 000 км, серебристый, металлик, биксенон, линзованная оп...",Шымкент,0,https://kolesa.kz/a/show/207457243?search_id=acf7014723004e316047c63f45a63b16c9cff934&search_type=filter&advert_position=2158,2012.0,240000.0,2.5,petrol,automatic,13.0,723076.9230769231,39.166666666666664,-0.21525514465657053
ВАЗ (Lada) Granta 2190,5100000.0,"2022 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 67 062 км, В родне вся 16 клапанный двигатель и японский ав...",Караганда,0,https://kolesa.kz/a/show/207144043?search_id=acf7014723004e316047c63f45a63b16c9cff934&search_type=filter&advert_position=2159,2022.0,67062.0,1.6,petrol,automatic,3.0,1700000.0,76.0490292565089,-0.4754536828334745
Hyundai Staria,26000000.0,"2024 г., Б/у минивэн, 2.2 л, дизель, КПП автомат, с пробегом 50 000 км, белый, Авто в родной окраске. Люкс пакет, анти...",Алматы,0,https://kolesa.kz/a/show/207181026?search_id=acf7014723004e316047c63f45a63b16c9cff934&search_type=filter&advert_position=2160,2024.0,50000.0,2.2,diesel,automatic,1.0,26000000.0,520.0,0.7892322352821749
Chevrolet Nexia,4900000.0,"2020 г., Б/у седан, 1.5 л, бензин, КПП автомат, 91 000 км",Уральск,0,https://kolesa.kz/a/show/207145936?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2161,2020.0,91000.0,1.5,petrol,automatic,5.0,980000.0,53.84615384615385,-0.4875559404230979
ВАЗ (Lada) Granta 2190,2200000.0,"2013 г., Б/у седан, 1.6 л, бензин, КПП автомат, 409 000 км",Уральск,0,https://kolesa.kz/a/show/207145218?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2162,2013.0,409000.0,1.6,petrol,automatic,12.0,183333.33333333334,5.378973105134475,-0.6509364178830144
Toyota Highlander,12500000.0,"2011 г., Б/у кроссовер, 3.5 л, бензин, КПП автомат, с пробегом 224 000 км, черный, металлик, литые диски, тонировка, л...",Костанай,0,https://kolesa.kz/a/show/207137151?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2163,2011.0,224000.0,3.5,petrol,automatic,14.0,892857.1428571428,55.80357142857143,-0.02767015201740722
BMW X7,59000000.0,"2022 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 28 000 км, серый, Заказан и на гарантии в автосалоне Бава...",Астана,0,https://kolesa.kz/a/show/142710190?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2164,2022.0,28000.0,3.0,petrol,automatic,3.0,19666666.666666668,2107.1428571428573,2.7861047375700423
Toyota Yaris,3150000.0,"2008 г., Б/у седан, 1.5 л, бензин, КПП автомат, 207 104 км, белый, литые диски, тонировка, линзованная оптика, дневные...",Алматы,0,https://kolesa.kz/a/show/203215676?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2165,2008.0,207104.0,1.5,petrol,automatic,17.0,185294.11764705883,15.209749690976514,-0.593450694332303
Toyota Camry,10900000.0,"2017 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 154 000 км, хамелеон, металлик, литые диски, тонировка, вет...",Шымкент,0,https://kolesa.kz/a/show/207120697?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2166,2017.0,154000.0,2.5,petrol,automatic,8.0,1362500.0,70.77922077922078,-0.12448821273439474
Kia Cerato,10700000.0,"2024 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 47 000 км, Машина в родной краске и родным пробегом. В плен...",Алматы,0,https://kolesa.kz/a/show/207100182?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2167,2024.0,47000.0,1.6,petrol,automatic,1.0,10700000.0,227.6595744680851,-0.13659047032401817
Kia Sportage,10550000.0,"2020 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 109 000 км, черный, Торг бар",Астана,0,https://kolesa.kz/a/show/207093028?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2168,2020.0,109000.0,2.0,petrol,automatic,5.0,2110000.0,96.78899082568807,-0.14566716351623576
Hyundai Tucson,13800000.0,"2025 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 25 000 км, серый, тонировка, багажник, линзованная оптика...",Шымкент,0,https://kolesa.kz/a/show/203746110?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2169,2025.0,25000.0,2.0,petrol,automatic,0.0,inf,552.0,0.05099452231514513
Changan CS55 Plus,11500000.0,"2026 г., новый кроссовер, 1.5 л, бензин, КПП робот, черный, тонировка, панорамная крыша, багажник, линзованная оптика,...",Шымкент,0,https://kolesa.kz/a/show/206745493?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2170,2026.0,,1.5,petrol,other,-1.0,-11500000.0,,-0.08818143996552441
Audi 80,1000000.0,"1993 г., Б/у седан, 2 л, бензин, КПП механика, металлик",Курмангазы,0,https://kolesa.kz/a/show/207053297?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2171,1993.0,,2.0,petrol,manual,32.0,31250.0,,-0.723549963420755
Toyota Land Cruiser Prado Comfort,18900000.0,"2014 г., Б/у внедорожник, 4 л, бензин, КПП автомат, 153 765 км, черный, литые диски, тонировка, ветровики, рейлинги, д...",Алматы,0,https://kolesa.kz/a/show/205333059?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2172,2014.0,153765.0,4.0,petrol,automatic,11.0,1718181.8181818181,122.91483757682177,0.35960209085054284
Infiniti QX55,18800000.0,"2024 г., Б/у кроссовер, 2 л, бензин, КПП вариатор, с пробегом 15 000 км, серый, металлик, литые диски, тонировка, люк,...",Астана,0,https://kolesa.kz/a/show/194168440?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2173,2024.0,15000.0,2.0,petrol,cvt,1.0,18800000.0,1253.3333333333333,0.3535509620557311
Changan X5 Plus,8700000.0,"2025 г., Б/у кроссовер, 1.5 л, бензин, КПП робот, с пробегом 10 км, белый, металлик, литые диски, панорамная крыша, хр...",Астана,0,https://kolesa.kz/a/show/203497888?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2174,2025.0,10.0,1.5,petrol,other,0.0,inf,870000.0,-0.25761304622025255
Toyota Vellfire,6600000.0,"2008 г., Б/у минивэн, 3.5 л, бензин, Правый руль, КПП автомат, с пробегом 80 000 км, Без побега по кз, за 5, 5 не отда...",Астана,0,https://kolesa.kz/a/show/199019550?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2175,2008.0,80000.0,3.5,petrol,automatic,17.0,388235.29411764705,82.5,-0.38468675091129867
Geely Atlas Premium 2.0T,12490000.0,"2024 г., Б/у внедорожник, 2 л, бензин, КПП автомат, 38 513 км, зеленый",Алматы,0,https://kolesa.kz/a/show/207000017?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2176,2024.0,38513.0,2.0,petrol,automatic,1.0,12490000.0,324.30607846701116,-0.02827526489688839
Hyundai Solaris,3100000.0,"2014 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 225 000 км, белый, Hyundai Solaris 2014 Популярный городск...",Усть-Каменогорск,0,https://kolesa.kz/a/show/206999783?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2177,2014.0,225000.0,1.6,petrol,manual,11.0,281818.1818181818,13.777777777777779,-0.5964762587297089
Mercedes-Benz E 500,6700000.0,"2002 г., Б/у седан, 5 л, бензин, КПП автомат, с пробегом 200 000 км, серебристый, Состояние отличное.90% в родне. Ориг...",Алматы,0,https://kolesa.kz/a/show/206999013?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2178,2002.0,200000.0,5.0,petrol,automatic,23.0,291304.347826087,33.5,-0.37863562211648694
Haval Jolion Comfort 1.5T MT,6890000.0,"2024 г., Б/у кроссовер, 1.5 л, бензин, КПП механика, 44 366 км, белый, металлик, литые диски, тонировка, багажник, ксе...",Тараз,0,https://kolesa.kz/a/show/206999524?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2179,2024.0,44366.0,1.5,petrol,manual,1.0,6890000.0,155.29910291664788,-0.3671384774063447
Hyundai Elantra,6800000.0,"2015 г., Б/у седан, 1.8 л, газ-бензин, КПП автомат, с пробегом 89 000 км, серый, металлик, литые диски, тонировка, люк...",Актау,0,https://kolesa.kz/a/show/207456160?search_id=1ae1a3d91250213fe52e1a010fe57f296dd30a57&search_type=filter&advert_position=2180,2015.0,89000.0,1.8,petrol,automatic,10.0,680000.0,76.40449438202248,-0.37258449332167526
Hyundai Elantra,6800000.0,"2015 г., Б/у седан, 1.8 л, газ-бензин, КПП автомат, с пробегом 89 000 км, серый, металлик, литые диски, тонировка, люк...",Актау,0,https://kolesa.kz/a/show/207456160?search_id=40733f0ea1bda2f2823dd5a0c0dde6aa5f8beb06&search_type=filter&advert_position=2181,2015.0,89000.0,1.8,petrol,automatic,10.0,680000.0,76.40449438202248,-0.37258449332167526
Toyota Corolla,9000000.0,"2021 г., Б/у седан, 1.6 л, бензин, КПП вариатор, с пробегом 118 000 км, черный, металлик, литые диски, тонировка, ксен...",Шымкент,0,https://kolesa.kz/a/show/172485348?search_id=40733f0ea1bda2f2823dd5a0c0dde6aa5f8beb06&search_type=filter&advert_position=2182,2021.0,118000.0,1.6,petrol,cvt,4.0,2250000.0,76.27118644067797,-0.2394596598358174
Kia Sportage,12700000.0,"2023 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 68 000 км, ВНИМАНИЕ ОБМЕН ТОЛЬКО НА КВАРТИРУ Перекупщики,...",Астана,0,https://kolesa.kz/a/show/206994975?search_id=40733f0ea1bda2f2823dd5a0c0dde6aa5f8beb06&search_type=filter&advert_position=2183,2023.0,68000.0,2.0,petrol,automatic,2.0,6350000.0,186.76470588235293,-0.015567894427783781
Hongqi E-QM5,8300000.0,"2025 г., новый седан, электричество, КПП автомат, черный, металлик, литые диски, тонировка, биксенон, линзованная опти...",Алматы,0,https://kolesa.kz/a/show/206925450?search_id=40733f0ea1bda2f2823dd5a0c0dde6aa5f8beb06&search_type=filter&advert_position=2184,2025.0,,,other,automatic,0.0,inf,,-0.2818175613994994
Toyota bZ3X,12500000.0,"2025 г., новый кроссовер, электричество, КПП автомат, белый",Алматы,0,https://kolesa.kz/a/show/204098649?search_id=40733f0ea1bda2f2823dd5a0c0dde6aa5f8beb06&search_type=filter&advert_position=2185,2025.0,,,other,automatic,0.0,inf,,-0.02767015201740722
Audi 100,2500000.0,"1990 г., Б/у седан, 2.3 л, бензин, КПП механика, черный, металлик, литые диски, тонировка, велюр, дерево, ГУР, ABS, по...",Алматы,0,https://kolesa.kz/a/show/207457641?search_id=40733f0ea1bda2f2823dd5a0c0dde6aa5f8beb06&search_type=filter&advert_position=2186,1990.0,,2.3,petrol,manual,35.0,71428.57142857143,,-0.6327830314985792
Deepal S07 Max ADS SE 215,12500000.0,"2024 г., новый кроссовер, 1.5 л, гибрид, КПП автомат, серый, металлик",Алматы,0,https://kolesa.kz/a/show/205432324?search_id=40733f0ea1bda2f2823dd5a0c0dde6aa5f8beb06&search_type=filter&advert_position=2187,2024.0,,1.5,other,automatic,1.0,12500000.0,,-0.02767015201740722
